accountid,device_feat_1,device_feat_2
cab2a314-d10c-44e4-aef5-cb0a455b97bd,browser_16,device_4082
84c69ef0-67fb-48c7-9b4b-93cc4ebe770f,browser_16,device_5249
93ae984d-4937-42f2-b837-3f7741494560,browser_16,device_721
3bcea27f-8dab-445d-9052-8145bcaa2997,browser_16,device_3186
8b89c691-7150-491e-ad6e-a6d7dfa75fe1,browser_16,device_4564
fb1db2fc-29c3-432b-979b-0edfc0208d51,browser_11,device_5428
0eeaabf8-e7f7-4804-9ac6-f05e5561add8,browser_11,device_2567
d44b3598-e5e7-4c54-b1c6-799b88c60c99,browser_16,device_3724
e75da2fe-9b26-488e-bedc-33c8ea3f318d,browser_11,device_5428
3034a6d2-e8da-4ba2-8cdc-da36bac70fcb,browser_16,device_5304
5bf0c07f-bd57-4564-81f4-4c402439365f,browser_16,device_5697
abd50f7e-ffc3-4c6b-ae53-b723f0a79079,browser_16,device_4564
4cb74f0c-e946-4a48-bd76-942444fc61ad,browser_22,device_61
916ecf28-b1d5-427a-85d4-1f5d41fc22b3,browser_15,device_5166
18795faa-dd64-4691-8a1a-7c57fb3451c1,browser_10,device_3483
0afd4161-145a-4f71-b1ad-56e600b866ce,browser_23,device_3867
3ce5e14f-6a89-43f9-891c-6b0db871325e,browser_11,device_3436
f1c0ab4a-2e1f-4bee-a686-8af19a796ac9,browser_22,device_260
5cba650c-c097-4554-8c18-526469fc87da,browser_16,device_2261
e30a7020-7787-4727-8c27-a1c2aaacaf32,browser_16,device_1182
714d26bb-e720-4de6-b18e-b2959e307b12,browser_16,device_5779
955681cd-920a-4069-9960-02f681598fcd,browser_22,device_61
dcbbe13c-8c14-4ac0-9021-8f77f653fd89,browser_11,device_5161
a7e4ef83-03c0-4fc7-b2f6-b885fb8610e7,browser_16,device_3711
6cf4bace-c4ea-4055-a82d-ae39a998e01a,browser_11,device_2567
12c9b688-2909-4cee-80d3-fc480e07a07e,browser_23,device_4564
b4401ed8-b458-406b-81ba-5aed6e21926a,browser_11,device_5428
ddb9ba3d-883b-490e-a5ac-7ac583fb8462,browser_16,device_3549
be222161-c30b-4351-9c40-a13577cc90fa,browser_15,device_1662
6f58f302-27ab-4345-9857-bb15582d1c63,browser_16,device_3837
d5e3a003-8081-488f-b259-d70a58a26167,browser_16,device_1258
f3dfd3ce-e80a-4929-8e54-e6c00ad78458,browser_16,device_38
8dbfe2a4-27a4-439a-ac47-ac253953452b,browser_22,device_3604
70f58998-e480-4940-96d8-e14c31b20c48,browser_16,device_3403
d520ece7-8eed-4bf9-86a6-ea78cf9b003b,browser_16,device_2070
f9b1e960-5dfe-4088-b0df-54564d53cd8d,browser_16,device_2958
f25ab46f-c8cd-4256-abfa-fd3fef311229,browser_16,device_1104
23834ea7-cefb-4f9f-84ad-f047663aafaa,browser_16,device_1980
a960748d-d48c-49b0-a25d-d33883f45eb4,browser_23,device_2582
d97d9238-c26c-4ae2-a154-77a9638710bb,browser_16,device_779
30819423-7b3d-4bdb-a950-871b9267f74c,browser_16,device_3596
c1980cbc-ea77-45e0-96aa-a158b4055abb,browser_11,device_5428
f1f566ab-d7d0-4499-b353-fe794e87c501,browser_22,device_3607
83b39514-41dd-401c-9331-7674d5a0e4fc,browser_16,device_1134
cc0acc1b-048a-412d-999c-adde28f4a7f8,browser_16,device_5739
fdc8b170-3a98-488b-b45f-e2c9bc74099d,browser_11,device_3436
a23c1036-c992-4423-87ff-ab0273f842e3,browser_11,device_2567
ec0ea0fd-4940-4700-a013-66648454f209,browser_16,device_3452
adecb76a-1e02-4425-81cc-fd7f4d58bc71,browser_22,device_3072
d6193079-ccdb-4fd2-9c40-8751881c1d4d,browser_16,device_4564
114a96d5-595c-4a74-a778-97990cced622,browser_16,device_1592
11509258-1b3e-404b-b0bb-1753b4190fc3,browser_22,device_4564
547fb0e2-be76-40b6-b182-b99beeee4d36,browser_16,device_4564
0e15fa5a-f484-4b7d-94af-8b9461f2cbf2,browser_16,device_4923
e9f7edf2-2205-474f-a22f-d835aab86a4a,browser_16,device_2960
af687f59-8023-4ef8-b8c0-e5c001b80ab2,browser_8,device_4481
bc4aa16a-fb03-4aa0-b5dd-fbcd861a15f7,browser_16,device_2933
753c6def-e69a-40c4-bbee-215c362970d7,browser_16,device_1378
79d39003-402d-44e4-b9d1-db7f73cdb3e1,browser_22,device_2568
4d97e998-4095-4dc4-8f20-e34255613b6e,browser_11,device_5428
fef6416b-3884-4fdd-8ae4-68f8447b2d6c,browser_16,device_1106
4107f3d1-e92c-4425-ad53-9aba69be7cec,browser_16,device_2045
8394639e-0f4f-40b6-a3af-ae4537f55251,browser_11,device_5428
6d178bd2-688f-47e6-a692-a3f8158708a1,browser_16,device_4564
50b44ada-567e-4431-b757-97463ef8eb53,browser_22,device_4203
b531d199-de00-4050-a4dc-f28c00872e29,browser_15,device_4896
4ec29e53-5d6f-4895-8f84-7b1b77233c6d,browser_15,device_462
ab498738-f3e8-4418-b54d-59402127e0d4,browser_15,device_2621
df23ebcf-a730-40dc-9b34-0d2d61b0c3f7,browser_15,device_656
99bb8320-9256-45cd-aa6b-cfd2efb8b8a2,browser_16,device_5810
5d25bd0e-b0c8-4436-9bf5-73ef5372b67e,browser_22,device_1743
9f714ef3-c191-409c-8d5f-2e11a37b37e4,browser_22,device_3688
f04ccd77-bb41-4143-b159-6925ac8fcc36,browser_22,device_893
251ab033-dd5a-4082-b957-fc33addd8a1d,browser_22,device_2139
c8cca1f0-388e-44ec-8662-9d5f7ae3b9e7,browser_22,device_4564
519010b8-0091-4a8a-b58e-30cf0766092d,browser_15,device_2461
7dfae377-4324-4c16-bfd7-2d2b76f8df9b,browser_16,device_1146
53e25ea5-aff5-4df1-afc5-a5f7ba6ba59b,browser_9,device_4587
84c20332-db6a-4141-89cf-8923e3c57cd3,browser_15,device_1099
bcf4debd-a993-43ca-b5c3-2b541319ce6e,browser_16,device_1037
2c533900-3a74-4af4-a7e8-56ae83cb9905,browser_15,device_104
a7d4284d-f02e-4617-947e-2b512c042922,browser_16,device_4196
b7d9f0ea-72cc-4787-bf2b-e76748dd9f1a,browser_16,device_2960
55b11d00-12ff-4534-864b-c0494bdf2cfb,browser_11,device_5428
6942537a-b077-424f-abc1-d74879d26a25,browser_16,device_1182
96223630-5fa9-4ead-aca7-247cc2b98e3c,browser_16,device_1182
9bc2a2b0-61c0-4761-b17b-44f15de33ef3,browser_16,device_3901
94e977d0-2a70-412b-a038-55153dc1bc8a,browser_22,device_1059
82b17cde-1315-4267-9d0b-2b17688cefc0,browser_23,device_1620
64b33c24-bd4d-49c3-8fda-56545158b86a,browser_16,device_3725
21562ce6-5bd9-46a1-b54c-fbcf07577d9d,browser_16,device_4564
cb2e1388-a5a8-44e3-9130-d517ce9ec3d7,browser_11,device_5428
e75ada4b-1e87-40b0-9ca7-1cfda631dcf5,browser_16,device_5567
2366855f-ff00-4784-8c7c-9e5192cbc59f,browser_11,device_5428
2d4bd3c8-10ff-4862-b3ec-1bd5c8593e48,browser_16,device_560
0ac6f4dc-67cd-468d-8796-659417a33942,browser_22,device_5317
63e1b3c0-7183-4b40-9cc8-480dd0dd8e4a,browser_9,device_927
c6534b57-6790-466c-a6ff-d44de6781ba7,browser_16,device_305
19c92796-bb66-4ff1-8508-d9b41c888f0b,browser_16,device_1833
f0722fb0-6124-4c3d-97e0-a9c144e298bb,browser_15,device_4564
92581921-255d-4444-b5b1-0c43559d4087,browser_16,device_5697
a04e03d7-3ece-4598-9431-b2615801f5b8,browser_16,device_2789
1ea9d004-2bbe-4065-8452-b5cb8f1f3095,browser_15,device_203
ef512c08-40a2-4e68-84ee-253f77312dd4,browser_15,device_3665
4c19c4aa-1e18-499b-b974-cca4e7a83d88,browser_16,device_2261
b901427d-3d4f-4301-9bd5-44fe43e6b4ee,browser_11,device_2567
cc39689c-7726-4633-a86a-efb23691ce6e,browser_23,device_1376
2209bd2f-a667-453a-8364-5b3f34822174,browser_16,device_5800
9a08b4fb-a73d-4e04-87ee-d0bff1055a3f,browser_11,device_5428
ea5729f7-603c-4468-85a7-40694ab2d101,browser_16,device_4922
752121b9-85de-4feb-99b3-6fd18dc8e5d4,browser_16,device_1423
07b25398-5747-40d8-9d8b-081d6479d4ee,browser_11,device_5428
dc49ba32-3873-4c98-8a0d-773eaff1c084,browser_16,device_4564
3636c7c3-fa14-49ff-a8a1-574225118990,browser_16,device_358
a124d3ba-0767-4de8-ba79-b11105929445,browser_22,device_1688
03f8ec6e-9430-446a-9c91-dbd62d5cc13f,browser_11,device_5428
5ea39ac9-a348-491f-a5ea-0f8f3a196eab,browser_23,device_2894
3ffefb40-dd7b-4c3f-8af3-456e0c574e27,browser_16,device_2835
fe0513df-1942-465a-abaf-41513477a338,browser_23,device_4838
62840bd0-b99c-46cb-b366-2271de158a5b,browser_23,device_107
ec6bcde0-5634-48fa-a1d0-8cd99f22d0ee,browser_16,device_1551
4c2718bb-f38b-44a2-89b0-eb0607257069,browser_16,device_5695
494e1064-005f-4e50-9b30-dd26eab782b9,browser_15,device_1365
ad36b1c1-da00-4fd8-b12d-4b44b7ab7397,browser_22,device_1181
9a401249-bc4e-446c-b7a8-3cb879ef18ec,browser_23,device_1161
db637e0d-e4e6-466f-bb09-2fc6278c5ca7,browser_16,device_5697
a7af19a1-229c-4a79-9cc1-7c8ee22539a3,browser_22,device_4564
b645f115-fcba-4c79-9f25-6784aac099e4,browser_16,device_721
3496eb00-7e95-4fe7-8676-e463ce2b76d8,browser_15,device_1662
b53daa81-664c-4dc2-8d68-489007369819,browser_16,device_1949
e50bf1fb-afb4-45ac-a3f7-06e8c1eb9dbe,browser_16,device_1182
b138297a-7f25-4541-a4a5-0c932821989b,browser_11,device_2567
61913147-7236-4f51-ad48-4f8cae4363a8,browser_16,device_4387
08b228e2-38bc-407f-8a04-10c4d068d716,browser_11,device_5428
ae4b8f61-98e6-429e-87cd-a9a0249f4b1a,browser_16,device_4564
88a6c58b-72e2-4faf-9b20-0fafaf8e638b,browser_15,device_3380
9e0b6d88-4fdc-48e1-81d6-4d041dcd6923,browser_16,device_122
c20c99b5-23db-4df0-854e-c12494a2b7dc,browser_16,device_4564
2f4b667c-b497-4c90-8079-4630adf6aeee,browser_22,device_875
cc31de6c-c974-4922-b3b1-194fbe630607,browser_11,device_5428
320bd6ce-b9ed-4af4-ad3f-34b2d236e260,browser_15,device_905
d8303483-7a79-47a9-b9b9-61f35514ec51,browser_11,device_5428
607183c0-b6b8-4bd1-8ab8-def6843310b4,browser_15,device_678
a817f0da-3611-469e-9aab-4b7084bf1b5d,browser_16,device_4234
91035c09-64f8-4d05-a329-6301a31e3870,browser_15,device_656
d6f05557-12d2-436f-801a-52510da46405,browser_16,device_4202
f76e011b-a754-444b-8485-f1482a016d5f,browser_22,device_5367
acce5f80-6323-4ccf-8b11-cd17362d61c5,browser_16,device_358
54ab5c5d-3d9f-496e-a385-a69377932adb,browser_16,device_5697
f2b206a6-41cd-419e-b911-831935db96cf,browser_15,device_3861
b260330c-ba1f-45b7-8815-a240b587c043,browser_16,device_2542
b5484c02-7adc-4615-b316-cf3c175d39c8,browser_11,device_5428
5c8bdc36-a542-42b6-830b-c8fe4c2e8339,browser_16,device_2011
c3ba099f-0b70-449c-bcb2-33d80b852841,browser_4,device_4973
50d36ac8-f542-4ccc-83c0-35f77d316241,browser_16,device_4564
ee26ddcc-c50a-45c7-8551-ceb170c868a3,browser_16,device_4714
b06003cb-33b3-4237-874b-c61a6bc7e811,browser_22,device_2171
4be37579-eba7-4e8d-943a-dd2b9f163e6f,browser_16,device_4372
e27907b4-73d7-4b11-8eb4-8d8c6ef0d90d,browser_11,device_2567
dbf03ca8-bd02-4de3-abd7-75ff87c3d0f1,browser_16,device_4346
27b752e9-5571-4207-90f3-5909773e7d2a,browser_16,device_1707
c7024fc2-6332-4d7a-89af-245ba6ca1cd1,browser_16,device_3322
c8cd5912-5969-4916-a575-5eb4c912f1c1,browser_11,device_5428
7bc33661-e6da-4c99-839f-e607dc7a54be,browser_16,device_1707
aa39787b-9513-41ba-8e09-332a910aafcf,browser_15,device_678
47b7a422-35ae-452b-8c70-5a8b46b3e772,browser_11,device_5428
6188589e-40f7-4a76-983c-e7a44a3b129f,browser_16,device_2409
bbcca72f-d496-4834-9c73-308cc744647b,browser_23,device_1005
5be6763b-2ee9-4a09-8bea-b64aedb70dc6,browser_16,device_207
e241fc8c-3420-4439-9dab-5a3f226ae1b3,browser_16,device_3368
637675cf-3ac6-408e-8ecc-0930c33a690a,browser_16,device_1990
c711a35e-89ae-473e-b9f6-42fb5f2bcc87,browser_11,device_5428
f3b39dbb-3545-4402-ac7b-79c40e62f473,browser_11,device_2567
dba94612-756c-4ca2-8883-4e8090701fa7,browser_16,device_4297
fe773360-2364-420d-a06e-3b32834d9d02,browser_16,device_560
9487d5ab-f34f-458e-87a2-111a04783d40,browser_16,device_3186
a511b358-58d6-4e4e-a8db-65dc39b14493,browser_16,device_4345
49cd8c16-81ed-4536-98d2-e613facaff00,browser_11,device_5428
4c273582-1990-4c49-91cf-d8d24b8268b6,browser_11,device_5428
40132084-d2ba-43a0-a5d1-4944ba56e057,browser_16,device_5697
b665df40-95ce-4ff3-8c88-a94f3db4bfd4,browser_16,device_5426
af44508a-5894-44f6-906a-d86a479c41b6,browser_16,device_1182
25e58bac-f167-4b7b-b9b5-31873c84c280,browser_22,device_3561
b432ec33-e1cd-4a08-96c5-3076fa5f4627,browser_16,device_1923
5eb27eb0-25c4-4756-b223-92c1a1b5419a,browser_11,device_3436
e22a744b-9f48-495d-83d7-67b7ef89e6d9,browser_11,device_5428
22d88469-6ff8-4c32-ba8c-bbf578063578,browser_16,device_721
896474a4-2936-469c-afae-02df53034631,browser_15,device_2575
086389ec-1b6a-42a8-864e-d9135ebe453c,browser_16,device_3524
06dbc9b4-a5f3-4d19-8f12-1b7cdc273a06,browser_16,device_5838
0db3ff85-0654-4d73-ad0b-1a5fb92e2129,browser_16,device_779
a5c08c63-6e56-4515-a437-c77ff3fb155c,browser_11,device_5428
b4b44185-bca0-45aa-9ca5-8d81f5adcc26,browser_16,device_5690
f3849a02-af60-459a-b967-b6f473265cdc,browser_15,device_5289
deb439ae-ef5b-45fd-960a-68d4028fc665,browser_11,device_5428
34ee6fd6-7d92-41a5-890a-5881c8490b87,browser_11,device_5428
58c6eee9-92cb-44c4-98b5-08d4439f63df,browser_16,device_4317
1a7bb3a8-24c2-4c38-a9c4-1d1d7cd380c0,browser_11,device_5428
010becee-1d73-4e2a-82f8-262750073bc7,browser_8,device_5052
8c5e3329-e2b7-4ff6-9f8b-2cd8ab828cd5,browser_16,device_915
cb47f849-e5a2-46c6-a5ee-f0f7693daa04,browser_22,device_1952
bd256124-728e-4819-abcd-ce9b6d36a3f0,browser_11,device_5428
57c077bb-41d8-4222-aa33-4113d7f21d44,browser_16,device_4522
029ad6a6-b3be-4ce7-ae22-01ae897110f0,browser_23,device_4564
33ad61c1-71cd-4320-a3b8-5873328a5e8e,browser_22,device_805
0747254a-607f-48e3-aa4c-0b344648758f,browser_16,device_3208
e351b6a7-2092-4686-af12-967818258d82,browser_16,device_1154
02be8e31-27ba-4a48-bdb8-3aff290233d9,browser_16,device_2409
8d3b19c0-2be5-420a-b190-a81a5d143512,browser_16,device_1850
65b6d59b-6ee9-43aa-9a98-1299d0ce6036,browser_11,device_5428
16d5040a-c9d9-4439-9610-d13dae875c4c,browser_16,device_5437
eff21631-9b76-4c40-946e-ee41b4c61bb7,browser_11,device_4564
f27cc1cd-36af-435c-a799-c2645fccc306,browser_16,device_2263
7f061b8e-dd1e-4b48-86ee-0e00e1e49a97,browser_16,device_5697
4055e747-9480-4c45-8d1b-a2c14b8575a8,browser_16,device_1182
e80b6dca-aed4-44f2-af31-fe3397edc974,browser_16,device_3401
2183ae44-f86c-4006-8a3b-c94aaf69fe2a,browser_11,device_2567
30be1a7a-d2b2-48ef-af1d-26b147c45ff6,browser_11,device_5428
632bbc69-1460-42f4-a23f-b494fbdb16ca,browser_16,device_4564
f97ed2dc-8288-48ad-8d3b-85d15f468643,browser_16,device_5779
df92ca76-8c91-4230-b713-60f7ad0b8bed,browser_23,device_3864
ebf08bda-432f-4bfa-aa31-23ce967bb552,browser_15,device_867
9164457d-9502-4d6a-b731-c99f29bf596d,browser_22,device_4029
4868f357-f122-4ba7-a8e2-acd56b37ff21,browser_16,device_1518
f0543788-cf10-4732-92e2-22d2990b5516,browser_16,device_1182
5d79672f-2e69-4446-8831-c50f4b461daf,browser_16,device_1146
2dbe05d1-c337-4561-a064-633fd6a349e3,browser_22,device_2040
2c7f7021-d42d-4f87-98e4-734e63fdae55,browser_23,device_4564
1ad8cd5b-2942-4580-bcb8-c5f948870cfd,browser_16,device_973
be19a7bc-09ac-4957-815f-1a30dcedac7b,browser_16,device_1707
a7bdd1dd-9d34-4ed8-8f14-3071f7492f2e,browser_16,device_721
30165fec-431c-49a3-86d8-ff0aa7b9dca7,browser_10,device_4208
40eb8ada-9782-4af5-8cf0-efa4874f319d,browser_22,device_4564
a8915e12-8e80-4018-a089-f67014c236c2,browser_16,device_4564
586e6847-1b36-46a4-b6b7-754ce280fe6d,browser_16,device_2792
a87652c2-5670-481d-85e7-bdec1590eeee,browser_23,device_2728
d3e3d282-d4bc-48bd-aa4f-3200d0bc80cc,browser_16,device_2733
4d19a732-5628-43a3-8ba1-a81784cce645,browser_22,device_4050
44a80dd2-dec1-4c6e-b9f5-c007f04cb329,browser_16,device_3982
2f494c85-8dc2-4aec-837b-a0fe7e924b02,browser_16,device_3918
325c99a5-5ec9-4eb5-8768-df19eeb8b410,browser_16,device_4564
e61732f9-ca1b-4b60-9212-3e05a7ed0963,browser_16,device_1707
ab18567d-4fd7-4846-838c-7d51665cff39,browser_16,device_1756
ed83d49b-fed5-47f0-8a32-93494568d2d6,browser_16,device_33
dd2783ce-81bc-4018-a1d9-ef27861a71eb,browser_16,device_1182
fab57510-2894-44fe-8d9c-f398acb216fc,browser_22,device_4759
9df599c2-bf2f-43cb-8cb1-fb8f070b9ad2,browser_15,device_4990
e6cfc7f8-65ec-4fd1-b36d-34d7ae0551e8,browser_15,device_4564
102d4370-ac3b-40f5-99df-cbe30e36eac2,browser_16,device_2795
cd2d892d-806d-4d84-b397-3b017ef491f1,browser_23,device_4564
1d6760ef-180b-434a-a321-794af705e150,browser_16,device_1949
da0c597f-ad81-4e08-a628-805d77ce0edd,browser_11,device_5428
9dfe571d-b3c9-444c-895d-4681e27bf711,browser_16,device_3905
8ca7a3f1-1f29-4004-b4cd-c1494ed0f6b9,browser_16,device_1200
51931947-1afb-4956-9a9b-d664d705eabb,browser_16,device_358
6322b824-bd48-44c0-babf-8b2647c52ded,browser_16,device_2016
97630bde-4126-432d-8c0a-3ed9a4934fe3,browser_11,device_5428
0f7373d4-2dd3-4206-9d69-65e1f23d8bee,browser_11,device_3436
c6e58dfe-2a52-43c6-906a-f603e59fed03,browser_15,device_4564
a4c29a02-88d0-4b2d-a5b0-8dd8c0dd8f82,browser_22,device_242
daa4ac9b-e5c5-48eb-874f-46d5d9b97edf,browser_11,device_2567
36fd8819-40bb-44fc-9bda-3774ee00a112,browser_15,device_5166
8d7ec895-9155-4cd1-a924-f8a4f87551d9,browser_11,device_5428
01a68e86-d250-4fce-941a-2619aa60dc3a,browser_15,device_5816
caa5c44f-71c3-444a-afbb-ffe61d533833,browser_16,device_4199
fececf28-31bd-42fe-b85b-fca64df97527,browser_16,device_2050
d98a6173-802e-4d01-b0a3-b52d00aa2009,browser_16,device_4776
0583368b-03b5-4b2d-8d08-30b6fa0e04dd,browser_22,device_4142
42f6950f-53ee-49c4-ae1b-a1a7a648fafe,browser_15,device_4564
eb4ca85c-a766-408b-9de8-115028499aa4,browser_16,device_3731
3da4ade4-2dd5-4653-bb66-d71bbfd8ec12,browser_16,device_3676
307d31cc-e845-42a3-bb12-55b44b392923,browser_16,device_5787
70521e2c-7898-4fe0-b05b-e8c3906e941b,browser_16,device_3409
c49e7433-7fca-44a0-9c78-b286e959a26a,browser_23,device_132
ddfe3af9-14f2-4c6f-bc30-0cd5e4322746,browser_16,device_1182
8b7bd1a2-3056-4b28-a671-0fd0de4a82ae,browser_15,device_3434
c328d66f-8ee9-402b-9e78-e8bf7681f9e4,browser_11,device_5428
c7655f34-a180-472f-ac7f-41f7cf967691,browser_16,device_5838
a948c7e4-526b-414a-b814-a01e37cfaa2f,browser_16,device_2066
c00981ad-6bdc-47dc-b9ae-3be8c680eebc,browser_16,device_4564
96ea43c7-7325-4efb-9d05-4cb433d444a4,browser_16,device_4387
501ab4e0-963b-4d50-af4d-d1eb9df6fe79,browser_16,device_546
f6493ff9-f8f0-42be-aec8-d0fbb55aa2db,browser_16,device_64
6988bb8a-7cc3-4fa5-b898-228b2036ff0e,browser_16,device_1949
ccc0a604-3338-490b-97a5-24a3c395e7a1,browser_16,device_5437
50515646-afc0-4675-b2a0-4c2e2858f957,browser_16,device_4650
a0fdcc5d-b03a-4ee2-8bd9-f3d8b8867aff,browser_11,device_5428
cdb0eb62-c071-402a-8843-37f6e28bf713,browser_11,device_5428
e90ae9c0-8f9f-4ce8-be36-021a1758db3e,browser_16,device_4446
da5aa3c0-b0c7-43cf-b215-f7754cd63950,browser_15,device_1870
c27123a0-9803-4fbe-9aa3-edf30a0576c3,browser_14,device_443
eca7ff11-36fd-4fcf-aff8-44f8e1b7c9bd,browser_16,device_2698
373b7e31-6684-462d-8232-59facb9a01c7,browser_15,device_3768
bd72ff4a-bc42-4da5-92fb-531300f0dba2,browser_15,device_2655
a0e2c4ed-70df-4ad0-9231-dfcf6db638dd,browser_22,device_2253
a6706d9d-947e-4c12-a9d7-06abdebc1ddb,browser_16,device_779
a3a01824-438b-4c05-8498-4474b9a5da1c,browser_8,device_2097
08895e6e-cca6-4c4d-abc1-c45868d5ebef,browser_22,device_5054
97221410-0c26-4ce4-a3e5-50b460e139c7,browser_15,device_2537
f57a2492-5103-42d5-8b8f-0d44e959dcae,browser_16,device_4202
91db45dd-ce77-4ec7-bbfc-c880fe305384,browser_16,device_4380
616745ac-f570-4531-af77-3b22afe77de9,browser_22,device_4747
729a64b9-0d0e-45fe-a244-8c43cfe703f1,browser_16,device_4564
918e1bc7-1191-4992-8a90-99e23e3b22e3,browser_22,device_3481
b52babf8-69bf-4eda-8704-b77f70062394,browser_15,device_5062
d9b2ecb7-a5cf-427d-a0a3-5bc58f37de79,browser_16,device_1864
c062cbc4-77ab-455a-9372-3438752cdf87,browser_11,device_2567
8e98912d-d626-4f04-9000-89dbe4e20dc7,browser_10,device_1205
ed582b14-a998-4ae2-a41f-ddeb303607be,browser_11,device_5428
a1b897ea-e548-41bd-b83c-b61df661e834,browser_16,device_1550
7e61ffc8-69b1-47a2-81b0-9e6d8a32f46e,browser_16,device_4564
3bd39bc7-1d33-4e82-96db-d0fd1d41e24d,browser_22,device_3141
468d407d-d335-47a8-8b21-64e651205e10,browser_11,device_5161
4454345a-2c70-4e4a-bcbb-3ab1edd01d59,browser_22,device_4759
c31ff427-7098-4977-a745-c6bf81b407c2,browser_16,device_5567
3c5f8fa7-2c9c-425a-8ef1-20cde2801c94,browser_23,device_4271
ee703e4f-7ed1-4904-a461-bd9de28c558b,browser_16,device_4564
e0adbb26-4214-4d10-9322-c9371c6a1deb,browser_22,device_3561
82fd6abe-9943-46ac-9465-1bb7348a416e,browser_23,device_4564
3e2373f9-cd2b-495c-afcc-f71bb902ebdc,browser_15,device_5166
5fadd907-7bf5-4c1c-a4e0-72cd5b66a82b,browser_11,device_5428
48ef61d0-a302-4f50-ac14-d1c9bb52c234,browser_16,device_3125
c643895e-ce16-4cd0-be0d-17369842a233,browser_11,device_5428
0922d184-4ada-47e6-af52-060475f423ea,browser_16,device_661
1be3433b-d34c-4273-8551-af86fed967c8,browser_16,device_2958
9fccda67-94a5-4633-8bc3-d6450ca1a69e,browser_16,device_5838
b6e344ea-3cfd-49f1-939b-cfc743022b89,browser_16,device_2769
dd1fc833-d72d-4c40-8c5a-f61269d1b2a4,browser_22,device_4747
0a01ad29-c1d7-45b7-a59a-30128f4766d4,browser_22,device_4564
2b54c273-f77b-48db-ae32-026efdec4d11,browser_15,device_833
5df2eac1-f2a4-42c0-80cf-2e124083241c,browser_8,device_1509
f385b787-7149-4c6c-8017-862431b2e39e,browser_15,device_5204
d2c1584c-ce28-4da2-a3bc-6762c61430d7,browser_23,device_4620
5bf8b5fd-717a-46c2-8ee9-b11491e0a144,browser_16,device_1622
bf5b890d-3936-4712-a85c-eb285937dfd1,browser_15,device_1177
0a4a88c7-7f9c-46cc-aaf5-74221a682944,browser_11,device_5428
a3f4f120-4ca5-4012-b02b-a463efc72fb1,browser_16,device_4564
194dad82-9e81-4d7c-bb64-3632ef7570d3,browser_23,device_167
1cc4c524-5fd3-4e97-a983-c63dd3854b7e,browser_16,device_358
6e7f89b0-d717-4fb3-bf63-f6100f537f50,browser_15,device_504
f5187930-27aa-4f7e-84c0-64bd2f44ef22,browser_23,device_2228
6e250006-64de-42c8-a0b7-1e547cf76c7d,browser_15,device_3363
2be93140-2c09-4050-9f9e-f6ccf7abd7ad,browser_16,device_358
63b4524a-eb4c-482e-932f-f5c5e8ee61a2,browser_23,device_4564
adc7f69a-f336-4eb0-a635-828a8a7b1c83,browser_11,device_3436
aebdfb18-2596-4146-919a-895b2185d9c1,browser_16,device_2733
fd0ca190-5942-4725-aec6-998d8fd12d40,browser_15,device_969
d5cb6545-cdf5-44ac-86fa-71d8c2831adb,browser_22,device_3345
3c29b766-0c61-4b0e-bdb8-662ccb87cd88,browser_22,device_3458
ca3128c7-d4db-4e2b-93ec-61c59081aebb,browser_23,device_696
2081b181-284c-41cb-b1af-81f2be6194c8,browser_16,device_4363
35b4d5ed-baea-40c3-b576-d1cd1bc2d3c5,browser_16,device_4564
ac9f96c8-be6f-4a84-8fc4-a8d564be0d79,browser_16,device_514
409b6e07-42e6-41fe-a89c-011bd236df61,browser_16,device_5437
303f8669-9d23-4473-9c42-5fa1131bee94,browser_16,device_5697
d9fef243-cbcf-4dd4-a48d-32cdb24b89b0,browser_16,device_5695
80139565-a8f5-4b96-9fe6-c55d51c64965,browser_16,device_1441
15a0a2c2-8084-4932-997f-4ab3436af832,browser_15,device_3827
f7e8da4d-7d83-4d7b-9deb-bbe2592ff3b7,browser_16,device_1159
7d0669c9-f12f-4b91-a9dd-ac76dc1de098,browser_11,device_3436
50f7f015-cee3-4a91-9f8f-1a7e7563e8d2,browser_16,device_4564
f7baf3e5-38d6-4c0a-b819-e3f458e2898a,browser_16,device_5697
22b1cf25-2975-47e7-bd28-e84b26e52a39,browser_16,device_1949
5a361597-6e46-4754-bf4d-138da90de849,browser_15,device_3629
86249e46-6eb0-48e5-a679-d8d44092a0df,browser_16,device_73
4fafc6a2-bf9b-4827-bd64-f4f56ae27a81,browser_11,device_5428
2c5f5e84-0101-41d2-bc82-194b95b782b2,browser_16,device_5838
5cfdd7ef-da26-480d-9861-85607a3ec743,browser_16,device_5319
d082d4ab-e5cf-483b-b227-6c400ce31209,browser_22,device_4975
3c18b707-b783-4b50-a478-1c8082601f7e,browser_16,device_4564
614f02e4-db7f-40cc-a50e-f5cb10965d1e,browser_15,device_5038
454d35a8-4c5e-45a2-99ea-de0321c1ceb1,browser_22,device_139
28d07ea7-2992-46ec-aa1f-78dd8c2a8452,browser_16,device_38
cececc41-147e-4a2b-a67e-cf02583c50de,browser_16,device_4345
dfc3972f-137f-4d4d-b019-58f85c250780,browser_15,device_4564
5dafd354-b8e6-40c8-ada8-f6e1646c5427,browser_22,device_2171
ddcf8a9c-534d-4bd0-b222-07b980d3b69d,browser_15,device_780
c42253cb-3ee0-4473-a263-4daa27a8bdb2,browser_15,device_1722
